종목코드,종목명,현재가,대비,등락률(%),매도호가,매수호가,거래량(주),거래대금(원),시가,고가,저가,액면가,통화구분,상장주식수(주),상장시가총액(원),총카운트
002790,아모레G,"139,500","6,500","4.89","139,500","139,000","236,086","32,456,132,500","132,000","140,000","132,000","500",원(KRW),"82,458,180","11,502,916,110,000",
002795,아모레G우,"62,200","2,800","4.71","62,200","62,000","12,103","746,912,100","59,400","62,400","59,400","500",원(KRW),"6,443,770","400,802,494,000",
090430,아모레퍼시픽,"313,000","23,500","8.12","313,000","312,500","338,626","103,371,993,250","290,000","315,000","290,000","500",원(KRW),"58,458,490","18,297,507,370,000",
090435,아모레퍼시픽우,"209,000","14,500","7.46","209,000","207,000","16,950","3,460,279,368","195,000","214,000","192,500","500",원(KRW),"10,557,830","2,206,586,470,000",
052710,아모텍,"24,200","-200","0.82","24,200","24,150","118,905","2,886,864,500","24,450","24,550","24,050","500",원(KRW),"9,743,406","235,790,425,200",
074430,아미노로직스,"2,530","-5","0.20","2,530","2,525","84,567","211,935,720","2,535","2,535","2,490","100",원(KRW),"87,826,844","222,201,915,320",
092040,아미코젠,"45,500","800","1.79","45,500","45,250","16,403","736,866,200","44,600","45,500","44,600","500",원(KRW),"9,115,755","414,766,852,500",
083930,아바코,"6,400","200","3.23","6,400","6,390","272,508","1,729,952,500","6,190","6,450","6,190","500",원(KRW),"15,996,505","102,377,632,000",
149950,아바텍,"7,270","80","1.11","7,310","7,270","51,118","371,009,000","7,230","7,330","7,190","500",원(KRW),"15,607,500","113,466,525,000",
090370,아비스타,"902","-2","0.22","902","901","4,682,711","4,249,957,151","886","929","884","500",원(KRW),"61,443,334","55,421,887,268",
036010,아비코전자,"7,390","-10","0.14","7,400","7,390","26,527","196,277,620","7,350","7,450","7,350","500",원(KRW),"13,292,934","98,234,782,260",
002030,아세아,"98,000","400","0.41","98,000","97,600","2,989","291,422,400","97,600","98,000","97,200","5,000",원(KRW),"2,191,024","214,720,352,000",
183190,아세아시멘트,"83,000","1,200","1.47","83,000","82,800","4,236","350,724,900","82,000","83,300","81,900","5,000",원(KRW),"3,295,809","273,552,147,000",
002310,아세아제지,"20,700","150","0.73","20,700","20,650","21,895","457,418,150","20,750","21,100","20,550","5,000",원(KRW),"8,956,502","185,399,591,400",
050860,아세아텍,"3,540","30","0.85","3,540","3,535","471,085","1,664,727,035","3,505","3,550","3,500","500",원(KRW),"17,500,000","61,950,000,000",
246720,아스타,"8,090","250","3.19","8,090","8,080","70,965","566,176,740","7,900","8,090","7,840","500",원(KRW),"9,402,523","76,066,411,070",
067390,아스트,"16,000","-150","0.93","16,050","16,000","56,491","904,136,100","16,300","16,300","15,900","500",원(KRW),"14,443,239","231,091,824,000",
232360,아스팩오일,"5,620","30","0.00","5,770","5,450","0","0","0","0","0","500",원(KRW),"4,645,632","26,108,451,840",
083570,아시아10호,"4,805","-40","0.83","4,895","4,805","2","9,610","4,805","4,805","4,805","5,000",원(KRW),"2,607,905","12,530,983,525",
083580,아시아11호,"4,860","30","0.00","4,905","4,850","0","0","0","0","0","5,000",원(KRW),"2,607,905","12,674,418,300",
083590,아시아12호,"4,895","30","0.00","4,905","4,850","0","0","0","0","0","5,000",원(KRW),"2,607,905","12,765,694,975",
083600,아시아13호,"4,850","-5","0.10","4,950","4,850","350","1,697,500","4,850","4,850","4,850","5,000",원(KRW),"2,607,905","12,648,339,250",
083610,아시아14호,"5,000","30","0.00","5,030","3,650","10,867","54,335,000","5,000","5,000","5,000","5,000",원(KRW),"1,946,194","9,730,970,000",
083620,아시아15호,"4,985","5","0.10","4,995","4,985","0","0","0","0","0","5,000",원(KRW),"1,946,583","9,703,716,255",
127710,아시아경제,"3,445","35","1.03","3,455","3,445","151,559","522,131,025","3,390","3,485","3,390","500",원(KRW),"25,244,030","86,965,683,350",
020560,아시아나항공,"4,625","95","2.10","4,630","4,625","1,618,234","7,464,544,175","4,515","4,645","4,515","5,000",원(KRW),"205,235,294","949,213,234,750",
154030,아시아종묘,"4,600","-400","8.00","4,900","4,410","4,379","21,043,400","5,000","5,000","4,600","500",원(KRW),"8,185,539","37,653,479,400",
143160,아이디스,"9,090","-20","0.22","9,100","9,090","6,837","62,149,490","9,090","9,130","9,070","500",원(KRW),"10,716,390","97,411,985,100",
054800,아이디스홀딩스,"14,800","30","0.00","14,800","14,600","26","384,900","14,800","14,900","14,800","500",원(KRW),"10,347,756","153,146,788,800",
060570,아이리버,"5,620","-100","1.75","5,630","5,620","1,018,741","5,845,124,680","5,760","5,940","5,610","500",원(KRW),"31,096,196","174,760,621,520",
122900,아이마켓코리아,"12,900","-100","0.77","12,900","12,850","110,813","1,427,799,800","12,950","13,100","12,700","500",원(KRW),"35,943,340","463,669,086,000",
099190,아이센스,"28,950","600","2.12","29,000","28,950","47,204","1,361,758,250","28,350","29,200","28,350","500",원(KRW),"13,720,858","397,218,839,100",
214430,아이쓰리시스템,"47,300","500","1.07","47,400","47,300","6,800","320,109,750","47,000","47,550","46,500","500",원(KRW),"3,374,400","159,609,120,000",
040910,아이씨디,"16,450","250","1.54","16,450","16,400","291,063","4,745,063,300","16,350","16,450","16,100","500",원(KRW),"16,500,664","271,435,922,800",
068940,아이씨케이,"4,625","35","0.76","4,630","4,625","28,042","128,202,735","4,475","4,650","4,475","500",원(KRW),"12,471,889","57,682,486,625",
052860,아이앤씨,"3,480","-20","0.57","3,480","3,450","36,945","127,452,580","3,550","3,550","3,405","500",원(KRW),"14,542,351","50,607,381,480",
010780,아이에스동서,"45,050","1,350","3.09","45,050","45,000","158,183","7,077,193,900","43,450","45,150","43,450","500",원(KRW),"30,720,658","1,383,965,642,900",
069920,아이에스이커머스,"4,540","-60","1.30","4,555","4,540","31,561","144,226,425","4,615","4,690","4,500","500",원(KRW),"25,514,093","115,833,982,220",
038880,아이에이,"3,860","25","0.65","3,860","3,835","85,027","327,353,720","3,870","3,895","3,800","500",원(KRW),"40,336,498","155,698,882,280",
101390,아이엠,"4,295","-10","0.23","4,300","4,295","634,245","2,721,491,695","4,260","4,360","4,245","500",원(KRW),"22,572,009","96,946,778,655",
226350,아이엠텍,"4,190","270","6.89","4,195","4,190","1,327,632","5,573,306,535","3,955","4,365","3,955","500",원(KRW),"16,970,500","71,106,395,000",
078860,아이오케이,"661","-3","0.45","664","661","381,848","253,032,983","664","670","656","100",원(KRW),"117,637,095","77,758,119,795",
114810,아이원스,"17,400","350","2.05","17,450","17,400","33,003","573,093,900","17,000","17,500","17,000","500",원(KRW),"10,495,566","182,622,848,400",
023430,아이이,"332","30","0.00","0","0","0","0","0","0","0","500",원(KRW),"290,713,647","96,516,930,804",
031310,아이즈비전,"4,795","-15","0.31","4,800","4,795","245,875","1,175,789,010","4,840","4,840","4,700","500",원(KRW),"15,772,574","75,629,492,330",
139050,아이지스시스템,"2,350","25","1.08","2,350","2,345","174,661","409,592,795","2,325","2,375","2,315","500",원(KRW),"20,148,710","47,349,468,500",
185490,아이진,"9,800","240","2.51","9,800","9,780","20,917","203,248,280","9,550","9,800","9,550","500",원(KRW),"10,037,000","98,362,600,000",
059100,아이컴포넌트,"11,600","350","3.11","11,600","11,500","54,063","624,577,550","11,250","11,800","11,250","500",원(KRW),"7,070,860","82,021,976,000",
149010,아이케이세미콘,"5,240","-150","2.78","5,230","0","200","1,048,000","5,240","5,240","5,240","500",원(KRW),"3,120,000","16,348,800,000",
039570,아이콘트롤스,"29,900","30","0.00","29,900","29,700","9,297","276,554,750","29,900","30,200","29,350","500",원(KRW),"8,230,000","246,077,000,000",
052460,아이크래프트,"5,880","50","0.86","5,880","5,830","20,918","122,468,280","5,960","5,960","5,800","500",원(KRW),"8,053,968","47,357,331,840",
119830,아이텍반도체,"6,250","20","0.32","6,270","6,250","25,354","158,254,890","6,200","6,310","6,180","500",원(KRW),"5,271,046","32,944,037,500",
124500,아이티센,"3,930","60","1.55","3,935","3,930","407,689","1,535,450,250","3,795","3,935","3,660","500",원(KRW),"9,358,232","36,777,851,760",
033660,아주캐피탈,"7,190","100","1.41","7,200","7,190","32,992","237,000,070","7,080","7,220","7,070","5,000",원(KRW),"57,545,890","413,754,949,100",
032080,아즈텍WB,"3,075","50","1.65","3,100","3,075","310,173","957,461,620","3,020","3,140","3,015","500",원(KRW),"19,959,441","61,375,281,075",
013310,아진산업,"8,420","-30","0.36","8,440","8,420","42,086","354,441,900","8,360","8,500","8,360","500",원(KRW),"13,132,430","110,575,060,600",
059120,아진엑스텍,"11,650","900","8.37","11,650","11,600","427,999","4,766,185,500","10,800","11,650","10,700","500",원(KRW),"5,630,000","65,589,500,000",
023890,아트라스BX,"53,400","100","0.19","53,500","53,400","2,538","135,548,100","53,300","54,000","53,200","1,000",원(KRW),"9,150,000","488,610,000,000",
101140,아티스,"1,975","20","1.02","1,980","1,975","48,138","95,568,370","1,955","2,050","1,950","500",원(KRW),"20,293,663","40,079,984,425",
067160,아프리카TV,"22,750","-400","1.73","22,800","22,750","149,026","3,379,073,550","23,150","23,150","22,300","500",원(KRW),"10,871,717","247,331,561,750",
001540,안국약품,"12,200","150","1.24","12,200","12,150","19,868","239,820,550","12,100","12,200","11,900","500",원(KRW),"13,042,420","159,117,524,000",
053800,안랩,"59,900","-300","0.50","59,900","59,800","943,295","56,818,620,500","59,400","61,800","58,400","500",원(KRW),"10,013,855","599,829,914,500",
251280,안지오랩,"4,225","-740","14.90","0","4,270","1","4,225","4,225","4,225","4,225","500",원(KRW),"1,805,914","7,629,986,650",
065660,안트로젠,"19,950","250","1.27","20,000","19,950","10,961","217,023,150","19,700","20,050","19,500","500",원(KRW),"7,463,435","148,895,528,250",
001780,알루코,"4,430","75","1.72","4,430","4,425","115,329","508,585,225","4,345","4,445","4,330","500",원(KRW),"74,524,102","330,141,771,860",
002250,알보젠코리아,"29,000","150","0.52","29,000","28,950","7,931","229,546,450","29,000","29,000","28,750","5,000",원(KRW),"11,857,922","343,879,738,000",
131370,알서포트,"2,500","90","3.73","2,500","2,495","728,061","1,799,300,435","2,405","2,510","2,405","100",원(KRW),"53,267,083","133,167,707,500",
096610,알에프세미,"8,880","30","0.00","8,880","8,780","4,821","42,544,500","8,880","8,890","8,740","500",원(KRW),"8,120,970","72,114,213,600",
061040,알에프텍,"6,630","20","0.30","6,630","6,620","140,448","934,464,730","6,610","6,770","6,510","500",원(KRW),"19,050,000","126,301,500,000",
148250,알엔투테크놀로지,"6,150","70","1.15","6,150","6,130","28,712","175,923,340","6,050","6,220","6,030","500",원(KRW),"6,328,942","38,922,993,300",
196170,알테오젠,"27,950","300","1.08","27,950","27,800","11,212","312,049,200","27,850","28,200","27,400","500",원(KRW),"6,293,165","175,893,961,750",
123750,알톤스포츠,"4,750","-10","0.21","4,750","4,745","4,815","22,827,205","4,760","4,810","4,710","500",원(KRW),"12,746,297","60,544,910,750",
085810,알티캐스트,"4,045","75","1.89","4,045","4,005","13,499","54,130,330","3,970","4,095","3,970","500",원(KRW),"21,223,160","85,847,682,200",
117670,알파홀딩스,"9,560","30","0.00","0","0","0","0","0","0","0","500",원(KRW),"12,073,809","115,425,614,040",
007630,암니스,"3,720","70","1.92","3,720","3,680","113,751","417,852,020","3,655","3,760","3,635","500",원(KRW),"16,981,103","63,169,703,160",
267810,앙츠,"10,900","1,380","14.50","0","9,700","918","8,903,560","9,520","10,900","9,520","5,000",원(KRW),"154,700","1,686,230,000",
161000,애경유화,"12,650","150","1.20","12,650","12,600","110,494","1,395,111,450","12,600","12,750","12,500","500",원(KRW),"32,040,000","405,306,000,000",
196300,애니젠,"12,250","-150","1.21","12,350","12,250","23,105","285,331,650","12,300","12,400","12,250","500",원(KRW),"4,943,165","60,553,771,250",
205500,액션스퀘어,"5,980","100","1.70","5,990","5,980","70,668","420,547,770","5,930","6,010","5,780","500",원(KRW),"24,939,426","149,137,767,480",
052790,액토즈소프트,"18,750","-700","3.60","18,750","18,700","231,085","4,291,238,250","18,850","19,050","18,250","500",원(KRW),"11,330,638","212,449,462,500",
131400,액트,"2,985","120","4.19","2,990","2,985","272,599","803,412,595","2,865","2,985","2,865","500",원(KRW),"16,906,763","50,466,687,555",
238090,앤디포스,"11,650","150","1.30","11,700","11,650","54,761","637,680,400","11,500","11,750","11,500","500",원(KRW),"15,068,965","175,553,442,250",
030960,양지사,"5,780","60","1.05","5,780","5,750","3,019","17,409,380","5,720","5,800","5,670","500",원(KRW),"15,980,000","92,364,400,000",
102120,어보브반도체,"9,700","290","3.08","9,700","9,690","246,401","2,376,030,430","9,420","9,770","9,420","500",원(KRW),"17,459,653","169,358,634,100",
224810,엄지하우스,"8,010","-240","2.91","8,490","8,010","14","112,140","8,010","8,010","8,010","500",원(KRW),"4,200,000","33,642,000,000",
019990,에너토크,"7,600","30","0.00","7,630","7,600","70,093","535,198,600","7,680","7,720","7,580","500",원(KRW),"9,756,088","74,146,268,800",
011090,에넥스,"2,380","25","1.06","2,380","2,375","160,923","380,543,795","2,325","2,390","2,325","500",원(KRW),"59,991,641","142,780,105,580",
208890,에듀케이션파트너,"1,035","-5","0.48","0","1,015","1,990","2,251,450","1,070","1,195","1,035","1,000",원(KRW),"1,990,820","2,060,498,700",
025980,에머슨퍼시픽,"30,150","-50","0.17","30,150","30,100","22,552","679,349,300","29,800","30,350","29,800","500",원(KRW),"16,464,183","496,395,117,450",
041440,에버다임,"9,610","-250","2.54","9,660","9,610","60,996","586,176,560","9,860","9,860","9,500","500",원(KRW),"17,915,944","172,172,221,840",
038680,에스넷,"6,170","70","1.15","6,170","6,160","53,902","331,923,880","6,080","6,200","6,080","500",원(KRW),"16,075,215","99,184,076,550",
217480,에스디생명공학,"10,100","140","1.41","10,100","10,050","166,351","1,670,156,290","9,990","10,150","9,980","500",원(KRW),"22,064,400","222,850,440,000",
121890,에스디시스템,"8,340","40","0.48","8,340","8,330","2,024","16,831,260","8,400","8,400","8,230","500",원(KRW),"3,800,000","31,692,000,000",
030270,에스마크,"2,590","-25","0.96","2,590","2,585","9,506,783","24,926,718,610","2,680","2,710","2,520","500",원(KRW),"43,960,258","113,857,068,220",
097780,에스맥,"2,500","150","6.38","2,500","2,495","1,413,733","3,488,000,570","2,325","2,510","2,325","200",원(KRW),"60,796,977","151,992,442,500",
042110,에스씨디,"1,965","5","0.26","1,965","1,960","23,043","45,247,385","1,960","1,975","1,960","500",원(KRW),"48,329,564","94,967,593,260",
065420,에스아이리소스,"796","19","2.45","798","796","484,454","385,740,197","773","815","773","100",원(KRW),"50,041,595","39,833,109,620",
050320,에스아이티글로벌,"644","30","0.00","0","0","0","0","0","0","0","100",원(KRW),"50,485,705","32,512,794,020",
103230,에스앤더블류,"4,820","10","0.21","4,820","4,815","19,780","95,536,460","4,835","4,860","4,810","500",원(KRW),"7,200,000","34,704,000,000",
260970,에스앤디,"44,850","30","0.00","0","38,150","0","0","0","0","0","5,000",원(KRW),"303,642","13,618,343,700",
900080,에스앤씨엔진그룹,"1,125","-10","0.88","1,130","1,125","354,326","398,688,610","1,120","1,145","1,115","0",중국위안(CNY),"96,383,144","108,431,037,000",
101490,에스앤에스텍,"5,990","60","1.01","5,990","5,940","190,753","1,127,772,570","5,890","6,040","5,830","500",원(KRW),"19,735,331","118,214,632,690",
095910,에스에너지,"7,870","30","0.00","7,870","7,860","39,807","310,947,660","7,860","7,990","7,730","500",원(KRW),"11,632,199","91,545,406,130",
036500,에스에스컴텍,"95","32","50.79","95","94","29,783,180","2,412,522,227","80","95","67","500",원(KRW),"35,143,649","3,338,646,655",
031330,에스에이엠티,"2,355","155","7.05","2,355","2,350","8,318,313","19,622,551,985","2,215","2,470","2,205","500",원(KRW),"99,995,067","235,488,382,785",
060540,에스에이티,"2,155","25","1.17","2,155","2,145","83,253","176,620,505","2,120","2,160","2,080","500",원(KRW),"24,998,547","53,871,868,785",
158300,에스에이티이엔지,"6,080","-10","0.16","6,080","0","170","1,006,560","5,920","6,080","5,920","500",원(KRW),"3,210,000","19,516,800,000",
112240,에스에프씨,"3,210","10","0.31","3,225","3,210","108,981","353,079,235","3,265","3,270","3,200","500",원(KRW),"29,027,070","93,176,894,700",
056190,에스에프에이,"80,000","2,500","3.23","80,000","79,900","106,328","8,466,018,700","78,000","80,300","77,400","500",원(KRW),"17,954,380","1,436,350,400,000",
080000,에스엔유,"4,800","-70","1.44","4,810","4,800","132,751","638,691,100","4,850","4,880","4,750","500",원(KRW),"31,250,000","150,000,000,000",
160600,에스엔텍,"6,790","-100","1.45","6,840","6,790","64,574","440,148,090","6,820","6,900","6,770","500",원(KRW),"11,578,335","78,616,894,650",
086460,에스엔피제네틱스,"7,200","220","3.15","5,940","0","1","7,200","7,200","7,200","7,200","500",원(KRW),"1,823,850","13,131,720,000",
005850,에스엘,"18,200","-400","2.15","18,250","18,200","174,452","3,184,000,050","18,400","18,800","18,100","500",원(KRW),"33,865,090","616,344,638,000",
246250,에스엘에스,"4,950","30","0.00","5,000","4,210","0","0","0","0","0","500",원(KRW),"5,812,103","28,769,909,850",
041510,에스엠,"27,100","650","2.46","27,100","27,050","202,790","5,474,755,500","26,600","27,200","26,550","500",원(KRW),"21,755,663","589,578,467,300",
252940,에스엠로보틱스,"1,850","235","14.55","1,850","1,380","1","1,850","1,850","1,850","1,850","500",원(KRW),"2,075,000","3,838,750,000",
007820,에스엠코어,"15,150","100","0.66","15,200","15,150","141,445","2,154,180,550","15,200","15,500","14,900","500",원(KRW),"20,000,000","303,000,000,000",
251540,에스와이제이,"5,600","-380","6.35","5,600","5,090","3,626","21,474,890","5,950","5,950","5,090","500",원(KRW),"3,454,600","19,345,760,000",
109610,에스와이패널,"8,240","180","2.23","8,240","8,230","188,105","1,540,671,380","8,060","8,280","8,060","500",원(KRW),"24,100,000","198,584,000,000",
012750,에스원,"98,400","-200","0.20","98,400","98,300","38,444","3,750,466,900","96,100","98,400","96,000","500",원(KRW),"37,999,178","3,739,119,115,200",
080440,에스제이케이,"1,155","30","0.00","0","0","0","0","0","0","0","500",원(KRW),"29,448,159","34,012,623,645",
224020,에스케이씨에스,"4,900","30","0.00","0","0","0","0","0","0","0","500",원(KRW),"2,700,000","13,230,000,000",
096630,에스코넥,"3,050","165","5.72","3,055","3,050","2,707,876","8,112,708,065","2,910","3,050","2,910","200",원(KRW),"65,265,724","199,060,458,200",
069510,에스텍,"13,600","200","1.49","13,600","13,450","13,118","176,890,500","13,450","13,700","13,350","500",원(KRW),"10,910,000","148,376,000,000",
041910,에스텍파마,"10,800","200","1.89","10,850","10,800","74,622","806,984,750","10,550","11,050","10,550","500",원(KRW),"11,776,231","127,183,294,800",
039440,에스티아이,"13,000","250","1.96","13,050","13,000","106,304","1,374,403,550","12,800","13,100","12,700","500",원(KRW),"12,705,670","165,173,710,000",
098660,에스티오,"3,710","-15","0.40","3,710","3,680","8,099","30,222,045","3,725","3,730","3,660","500",원(KRW),"8,455,144","31,368,584,240",
052020,에스티큐브,"5,460","-40","0.73","5,460","5,450","35,536","192,784,450","5,600","5,600","5,400","500",원(KRW),"25,738,227","140,530,719,420",
237690,에스티팜,"46,550","1,550","3.44","46,600","46,550","90,957","4,164,200,650","45,000","46,750","44,550","500",원(KRW),"18,484,400","860,448,820,000",
050760,에스폴리텍,"2,805","-35","1.23","2,815","2,805","31,228","87,007,230","2,755","2,830","2,755","500",원(KRW),"16,334,678","45,818,771,790",
058610,에스피지,"5,740","40","0.70","5,790","5,740","36,315","208,593,490","5,700","5,820","5,670","500",원(KRW),"20,876,975","119,833,836,500",
043340,에쎈테크,"1,640","90","5.81","1,640","1,635","731,514","1,174,653,905","1,570","1,640","1,560","500",원(KRW),"72,000,000","118,080,000,000",
023960,에쓰씨엔지니어링,"3,155","195","6.59","3,155","3,150","50,196","154,923,135","3,060","3,175","2,955","500",원(KRW),"10,176,982","32,108,378,210",
054630,에이디칩스,"3,570","-70","1.92","3,570","3,565","427,226","1,530,373,365","3,635","3,710","3,500","500",원(KRW),"11,405,089","40,716,167,730",
200710,에이디테크놀로지,"5,430","150","2.84","5,430","5,380","23,898","127,644,110","5,330","5,430","5,240","500",원(KRW),"8,150,640","44,257,975,200",
140910,에이리츠,"5,740","30","0.00","5,760","5,740","11,791","67,682,440","5,740","5,780","5,700","5,000",원(KRW),"3,628,735","20,828,938,900",
078520,에이블씨엔씨,"29,350","200","0.69","29,350","29,300","221,934","6,507,280,950","29,200","29,450","29,200","500",원(KRW),"16,890,782","495,744,451,700",
203400,에이비온,"4,975","-5","0.10","4,975","4,265","593","2,917,835","5,300","5,300","4,240","500",원(KRW),"9,462,565","47,076,260,875",
003800,에이스침대,"169,200","200","0.12","170,500","169,200","28","4,731,200","165,400","172,000","165,400","5,000",원(KRW),"2,218,000","375,285,600,000",
088800,에이스테크,"4,705","725","18.22","4,710","4,705","30,221,386","138,996,259,965","4,000","4,980","4,000","500",원(KRW),"28,328,380","133,285,027,900",
138360,에이씨티,"9,850","130","1.34","9,850","9,840","11,791","115,498,260","9,780","9,890","9,720","500",원(KRW),"6,115,000","60,232,750,000",
015260,에이엔피,"1,615","65","4.19","1,615","1,605","2,067,991","3,339,564,540","1,585","1,655","1,560","500",원(KRW),"48,684,868","78,626,061,820",
234070,에이원알폼,"9,020","-260","2.80","0","9,010","201","1,919,020","9,550","9,550","9,020","500",원(KRW),"3,533,326","31,870,600,520",
035290,에이원앤,"3,645","-25","0.68","3,645","3,610","17,795","64,518,175","3,750","3,750","3,580","500",원(KRW),"20,034,620","73,026,189,900",
072990,에이치시티,"13,700","250","1.86","13,700","13,650","36,154","489,474,350","13,450","13,800","13,250","500",원(KRW),"4,579,934","62,745,095,800",
044990,에이치엔에스하이텍,"5,000","30","0.00","5,000","4,270","0","0","0","0","0","500",원(KRW),"7,511,064","37,555,320,000",
176440,에이치엔티,"10,850","250","2.36","10,900","10,850","33,227","353,095,350","10,450","10,950","10,400","500",원(KRW),"6,701,100","72,706,935,000",
028300,에이치엘비,"14,050","550","4.07","14,100","14,050","105,196","1,458,775,150","13,500","14,050","13,500","500",원(KRW),"35,943,809","505,010,516,450",
067630,에이치엘비생명과학,"6,360","170","2.75","6,360","6,350","261,299","1,653,436,840","6,200","6,430","6,150","500",원(KRW),"23,673,839","150,565,616,040",
043220,에이치엘비파워,"1,570","-65","3.98","1,600","1,570","246,777","391,775,640","1,660","1,660","1,545","500",원(KRW),"37,779,826","59,314,326,820",
239610,에이치엘사이언스,"23,350","100","0.43","23,450","23,350","6,705","156,743,350","23,500","23,700","23,100","500",원(KRW),"5,142,148","120,069,155,800",
226340,에이치엠씨3호스팩,"1,970","-5","0.25","1,970","1,965","40,454","79,624,620","1,970","1,970","1,965","100",원(KRW),"6,500,000","12,805,000,000",
044780,에이치케이,"2,175","40","1.87","2,175","2,170","167,926","363,182,415","2,150","2,175","2,135","500",원(KRW),"18,425,787","40,076,086,725",
071670,에이테크솔루션,"8,350","20","0.24","8,350","8,340","49,994","416,445,120","8,260","8,390","8,260","500",원(KRW),"10,000,000","83,500,000,000",
045660,에이텍,"6,660","70","1.06","6,670","6,660","119,721","795,214,010","6,550","6,710","6,550","500",원(KRW),"8,260,000","55,011,600,000",
224110,에이텍티앤,"7,730","200","2.66","7,740","7,730","86,462","669,406,690","7,560","7,820","7,560","500",원(KRW),"5,340,000","41,278,200,000",
021080,에이티넘인베스트,"1,995","-5","0.25","2,005","1,995","515,113","1,032,916,745","2,000","2,025","1,990","500",원(KRW),"48,000,000","95,760,000,000",
089530,에이티세미콘,"685","15","2.24","696","685","197,873","135,109,686","664","699","664","500",원(KRW),"62,243,777","42,636,987,245",
182400,에이티젠,"33,900","1,100","3.35","33,900","33,700","21,726","725,019,600","33,000","33,900","32,950","500",원(KRW),"11,391,542","386,173,273,800",
073570,에이티테크놀러지,"1,235","-15","1.20","1,235","1,230","71,637","88,279,510","1,245","1,250","1,225","500",원(KRW),"22,442,927","27,717,014,845",
109960,에이프로젠 H&G,"4,000","90","2.30","4,000","3,980","112,545","448,580,985","3,910","4,025","3,895","500",원(KRW),"50,368,012","201,472,048,000",
003060,에이프로젠제약,"3,840","135","3.64","3,840","3,820","659,601","2,508,188,920","3,695","3,855","3,695","500",원(KRW),"80,883,447","310,592,436,480",
043580,에임하이,"2,945","95","3.33","2,950","2,945","5,036,895","15,168,549,275","2,880","3,185","2,780","500",원(KRW),"25,460,330","74,980,671,850",
214870,에치디프로,"13,500","100","0.75","13,500","13,450","75,099","1,018,521,400","13,400","14,000","13,200","500",원(KRW),"6,090,056","82,215,756,000",
230360,에코마케팅,"16,650","250","1.52","16,650","16,600","9,705","159,386,750","16,200","16,650","16,200","100",원(KRW),"8,128,571","135,340,707,150",
038870,에코바이오,"8,960","320","3.70","8,960","8,940","179,408","1,611,009,450","8,640","9,230","8,640","500",원(KRW),"10,716,941","96,023,791,360",
086520,에코프로,"14,850","450","3.13","14,900","14,850","1,048,717","15,560,584,500","14,400","15,050","14,300","500",원(KRW),"21,721,154","322,559,136,900",
038110,에코플라스틱,"2,415","-10","0.41","2,420","2,415","35,789","86,425,930","2,400","2,435","2,400","500",원(KRW),"22,696,398","54,811,801,170",
073540,에프알텍,"3,945","-15","0.38","3,950","3,945","126,540","495,091,230","3,920","3,965","3,860","500",원(KRW),"11,400,000","44,973,000,000",
064850,에프앤가이드,"3,020","30","0.00","3,110","2,935","0","0","0","0","0","500",원(KRW),"6,965,000","21,034,300,000",
036810,에프에스티,"5,060","215","4.44","5,070","5,060","250,606","1,245,772,175","4,875","5,060","4,845","500",원(KRW),"16,391,611","82,941,551,660",
063440,에프엔씨애드컬쳐,"1,600","-25","1.54","1,605","1,600","676,120","1,092,220,080","1,625","1,655","1,575","500",원(KRW),"38,307,875","61,292,600,000",
173940,에프엔씨엔터,"7,900","140","1.80","7,910","7,900","140,002","1,097,925,420","7,770","7,940","7,740","500",원(KRW),"14,364,880","113,482,552,000",
083500,에프엔에스테크,"14,100","250","1.81","14,150","14,100","181,303","2,557,440,150","14,050","14,300","13,950","500",원(KRW),"6,625,485","93,419,338,500",
065160,에프티이앤이,"5,860","30","0.51","5,860","5,840","87,866","508,904,460","5,830","5,860","5,710","500",원(KRW),"54,198,854","317,605,284,440",
054940,엑사이엔씨,"1,835","15","0.82","1,835","1,825","61,971","112,769,895","1,815","1,835","1,805","500",원(KRW),"33,173,548","60,873,460,580",
950130,엑세스바이오,"5,040","-10","0.20","5,050","5,040","25,516","128,668,880","5,030","5,080","5,020","0",미국달러(USD),"27,064,930","136,407,247,200",
205100,엑셈,"4,120","165","4.17","4,125","4,120","611,109","2,446,983,145","3,955","4,155","3,870","100",원(KRW),"29,928,452","123,305,222,240",
092870,엑시콘,"10,850","300","2.84","10,950","10,850","66,014","705,072,600","10,600","11,050","10,350","500",원(KRW),"8,883,500","96,385,975,000",
067570,엔브이에이치코리아,"3,530","15","0.43","3,530","3,525","33,629","118,703,260","3,565","3,565","3,515","500",원(KRW),"28,722,222","101,389,443,660",
036570,엔씨소프트,"378,500","7,500","2.02","378,500","378,000","192,796","72,811,256,500","380,000","381,000","374,500","500",원(KRW),"21,929,022","8,300,134,827,000",
054340,엔알케이,"1,525","85","5.90","1,525","1,520","935,561","1,493,290,420","1,440","1,785","1,405","500",원(KRW),"24,584,758","37,491,755,950",
217820,엔에스,"13,700","30","0.00","13,700","13,650","52,127","718,844,750","13,700","14,050","13,550","500",원(KRW),"4,900,000","67,130,000,000",
138250,엔에스쇼핑,"170,000","30","0.00","0","0","0","0","0","0","0","5,000",원(KRW),"3,369,600","572,832,000,000",
031860,엔에스엔,"3,505","-45","1.27","3,530","3,505","62,976","221,497,275","3,550","3,595","3,375","500",원(KRW),"19,002,944","66,605,318,720",
224760,엔에스컴퍼니,"5,600","30","0.00","0","5,440","0","0","0","0","0","500",원(KRW),"3,939,700","22,062,320,000",
